StartDate,StartHour,Direction,Count_Events,Median_Minutes,Bottom_10__Minutes,Top_10__Minutes
2018-01-19,1,Zimbabwe-SA,1,272,272,272
2018-01-19,2,Zimbabwe-SA,4,262.5,135.20000000000002,330.3
2018-01-19,3,Zimbabwe-SA,0,NA,NA,NA
2018-01-19,4,Zimbabwe-SA,1,1341,1341,1341
2018-01-19,5,Zimbabwe-SA,5,161,123.4,844.5999999999996
2018-01-19,6,Zimbabwe-SA,1,208,208,208
2018-01-19,7,Zimbabwe-SA,3,369,352.2,796.2
2018-01-19,8,Zimbabwe-SA,7,326,236.2,733.2000000000003
2018-01-19,9,Zimbabwe-SA,3,1110,334.79999999999995,1112.4
2018-01-19,10,Zimbabwe-SA,3,174,106,265.2
2018-01-19,11,Zimbabwe-SA,1,1003,1003,1003
2018-01-19,12,Zimbabwe-SA,2,160.5,131.3,189.7
2018-01-19,13,Zimbabwe-SA,3,743,743,1115
2018-01-19,14,Zimbabwe-SA,5,300,261.6,754.3999999999999
2018-01-19,15,Zimbabwe-SA,10,379,317,824.5
2018-01-19,16,Zimbabwe-SA,3,783,608.6,800.6
2018-01-19,17,Zimbabwe-SA,3,754,676.4,953.2
2018-01-19,18,Zimbabwe-SA,3,191,171,738.2
2018-01-19,19,Zimbabwe-SA,2,970,834,1106
2018-01-19,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-19,21,Zimbabwe-SA,1,457,457,457
2018-01-19,22,Zimbabwe-SA,2,495.5,179.10000000000008,811.9
2018-01-19,23,Zimbabwe-SA,1,216,216,216
2018-01-20,0,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,1,Zimbabwe-SA,1,299,299,299
2018-01-20,2,Zimbabwe-SA,2,360.5,328.1,392.9
2018-01-20,3,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,4,Zimbabwe-SA,2,128,121.6,134.4
2018-01-20,5,Zimbabwe-SA,5,171,60.4,301
2018-01-20,6,Zimbabwe-SA,4,207,179.1,1457.8000000000004
2018-01-20,7,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,8,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,9,Zimbabwe-SA,1,74,74,74
2018-01-20,10,Zimbabwe-SA,2,192.5,173.70000000000002,211.3
2018-01-20,11,Zimbabwe-SA,1,149,149,149
2018-01-20,12,Zimbabwe-SA,2,171.5,83.90000000000002,259.1
2018-01-20,13,Zimbabwe-SA,3,834,435.6,955.5999999999998
2018-01-20,14,Zimbabwe-SA,4,565,211.6,805
2018-01-20,15,Zimbabwe-SA,9,292,246.2,1252.799999999998
2018-01-20,16,Zimbabwe-SA,4,609,304.7,5783.9000000000015
2018-01-20,17,Zimbabwe-SA,2,215,138.20000000000002,291.79999999999995
2018-01-20,18,Zimbabwe-SA,1,458,458,458
2018-01-20,19,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,20,Zimbabwe-SA,1,694,694,694
2018-01-20,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-20,23,Zimbabwe-SA,0,NA,NA,NA
2018-01-21,0,Zimbabwe-SA,1,268,268,268
2018-01-21,1,Zimbabwe-SA,1,179,179,179
2018-01-21,2,Zimbabwe-SA,1,88,88,88
2018-01-21,3,Zimbabwe-SA,3,264,259.2,269.6
2018-01-21,4,Zimbabwe-SA,1,152,152,152
2018-01-21,5,Zimbabwe-SA,2,1644.5,444.90000000000026,2844.1
2018-01-21,6,Zimbabwe-SA,1,118,118,118
2018-01-21,7,Zimbabwe-SA,3,171,136.6,330.19999999999993
2018-01-21,8,Zimbabwe-SA,1,2579,2579,2579
2018-01-21,9,Zimbabwe-SA,3,288,232.8,288
2018-01-21,10,Zimbabwe-SA,1,107,107,107
2018-01-21,11,Zimbabwe-SA,2,249,248.2,249.8
2018-01-21,12,Zimbabwe-SA,6,277,172.5,352.5
2018-01-21,13,Zimbabwe-SA,0,NA,NA,NA
2018-01-21,14,Zimbabwe-SA,10,236,196.2,475.49999999999994
2018-01-21,15,Zimbabwe-SA,13,280,257.6,1022.8000000000002
2018-01-21,16,Zimbabwe-SA,1,287,287,287
2018-01-21,17,Zimbabwe-SA,3,1205,408.19999999999993,1901.7999999999995
2018-01-21,18,Zimbabwe-SA,1,225,225,225
2018-01-21,19,Zimbabwe-SA,1,932,932,932
2018-01-21,20,Zimbabwe-SA,1,867,867,867
2018-01-21,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-21,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-21,23,Zimbabwe-SA,1,267,267,267
2018-01-22,0,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,1,Zimbabwe-SA,1,303,303,303
2018-01-22,2,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,3,Zimbabwe-SA,2,240.5,218.5,262.5
2018-01-22,4,Zimbabwe-SA,1,219,219,219
2018-01-22,5,Zimbabwe-SA,5,234,229,332.79999999999995
2018-01-22,6,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,7,Zimbabwe-SA,1,150,150,150
2018-01-22,8,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,9,Zimbabwe-SA,1,375,375,375
2018-01-22,10,Zimbabwe-SA,5,311,244.4,764.3999999999996
2018-01-22,11,Zimbabwe-SA,9,1303,988.4,1311.2
2018-01-22,12,Zimbabwe-SA,3,888,436.7999999999999,888
2018-01-22,13,Zimbabwe-SA,3,195,158.2,870.1999999999998
2018-01-22,14,Zimbabwe-SA,11,410,181,1250
2018-01-22,15,Zimbabwe-SA,3,387,367,427
2018-01-22,16,Zimbabwe-SA,14,4866,282.2,4877.5
2018-01-22,17,Zimbabwe-SA,2,452,274.40000000000003,629.5999999999999
2018-01-22,18,Zimbabwe-SA,7,680,228.2,1310.2
2018-01-22,19,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-22,22,Zimbabwe-SA,1,830,830,830
2018-01-22,23,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,0,Zimbabwe-SA,4,236,184.9,447.4
2018-01-23,1,Zimbabwe-SA,1,252,252,252
2018-01-23,2,Zimbabwe-SA,1,200,200,200
2018-01-23,3,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,4,Zimbabwe-SA,1,177,177,177
2018-01-23,5,Zimbabwe-SA,1,143,143,143
2018-01-23,6,Zimbabwe-SA,2,288.5,261.7,315.3
2018-01-23,7,Zimbabwe-SA,5,372,259,485.4
2018-01-23,8,Zimbabwe-SA,3,212,205.6,219.2
2018-01-23,9,Zimbabwe-SA,6,329.5,277,370.5
2018-01-23,10,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,11,Zimbabwe-SA,1,924,924,924
2018-01-23,12,Zimbabwe-SA,3,164,96.8,190.4
2018-01-23,13,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,14,Zimbabwe-SA,10,244.5,180.6,2285.5
2018-01-23,15,Zimbabwe-SA,6,257,185,916
2018-01-23,16,Zimbabwe-SA,3,895,869.4,1022.2
2018-01-23,17,Zimbabwe-SA,3,601,240.2,1791.3999999999996
2018-01-23,18,Zimbabwe-SA,3,244,163.2,245.6
2018-01-23,19,Zimbabwe-SA,3,751,279.79999999999995,874.2
2018-01-23,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-23,23,Zimbabwe-SA,1,235,235,235
2018-01-24,0,Zimbabwe-SA,1,173,173,173
2018-01-24,1,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,2,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,3,Zimbabwe-SA,1,209,209,209
2018-01-24,4,Zimbabwe-SA,1,275,275,275
2018-01-24,5,Zimbabwe-SA,2,161.5,147.5,175.5
2018-01-24,6,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,7,Zimbabwe-SA,1,210,210,210
2018-01-24,8,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,9,Zimbabwe-SA,2,633.5,331.50000000000006,935.4999999999999
2018-01-24,10,Zimbabwe-SA,1,269,269,269
2018-01-24,11,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,12,Zimbabwe-SA,3,250,246,741.1999999999998
2018-01-24,13,Zimbabwe-SA,2,661,581.8000000000001,740.2
2018-01-24,14,Zimbabwe-SA,2,638.5,317.30000000000007,959.7
2018-01-24,15,Zimbabwe-SA,5,241,168.2,363.7999999999999
2018-01-24,16,Zimbabwe-SA,3,417,301.8,1559.3999999999996
2018-01-24,17,Zimbabwe-SA,3,876,676,1766.3999999999996
2018-01-24,18,Zimbabwe-SA,3,216,212.8,238.4
2018-01-24,19,Zimbabwe-SA,1,581,581,581
2018-01-24,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-24,23,Zimbabwe-SA,1,317,317,317
2018-01-25,0,Zimbabwe-SA,1,233,233,233
2018-01-25,1,Zimbabwe-SA,0,NA,NA,NA
2018-01-25,2,Zimbabwe-SA,1,430,430,430
2018-01-25,3,Zimbabwe-SA,1,292,292,292
2018-01-25,4,Zimbabwe-SA,2,334,166.00000000000003,501.99999999999994
2018-01-25,5,Zimbabwe-SA,5,1388,1386.4,1390.6
2018-01-25,6,Zimbabwe-SA,2,601,349.00000000000006,853
2018-01-25,7,Zimbabwe-SA,1,1157,1157,1157
2018-01-25,8,Zimbabwe-SA,3,668,536,668.8
2018-01-25,9,Zimbabwe-SA,1,4577,4577,4577
2018-01-25,10,Zimbabwe-SA,10,242.5,167.4,454.2999999999999
2018-01-25,11,Zimbabwe-SA,7,1006,720.6000000000001,1086.4
2018-01-25,12,Zimbabwe-SA,2,506.5,213.30000000000007,799.7
2018-01-25,13,Zimbabwe-SA,3,250,246,326
2018-01-25,14,Zimbabwe-SA,12,2857.5,265.3,2860
2018-01-25,15,Zimbabwe-SA,8,352,303.3,839.8
2018-01-25,16,Zimbabwe-SA,5,1009,367.4,2864
2018-01-25,17,Zimbabwe-SA,0,NA,NA,NA
2018-01-25,18,Zimbabwe-SA,8,1789,185.5,5247.999999999999
2018-01-25,19,Zimbabwe-SA,1,552,552,552
2018-01-25,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-25,21,Zimbabwe-SA,1,160,160,160
2018-01-25,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-25,23,Zimbabwe-SA,1,199,199,199
2018-01-26,0,Zimbabwe-SA,1,2547,2547,2547
2018-01-26,1,Zimbabwe-SA,2,250.5,182.1,318.9
2018-01-26,2,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,3,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,4,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,5,Zimbabwe-SA,1,58,58,58
2018-01-26,6,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,7,Zimbabwe-SA,7,296,116.2,340.6
2018-01-26,8,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,9,Zimbabwe-SA,1,173,173,173
2018-01-26,10,Zimbabwe-SA,3,1047,354.19999999999993,3691.7999999999993
2018-01-26,11,Zimbabwe-SA,1,520,520,520
2018-01-26,12,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,13,Zimbabwe-SA,2,1082.5,524.5000000000001,1640.4999999999998
2018-01-26,14,Zimbabwe-SA,1,356,356,356
2018-01-26,15,Zimbabwe-SA,3,696,210.4,699.2
2018-01-26,16,Zimbabwe-SA,9,182,154.8,1059.3999999999987
2018-01-26,17,Zimbabwe-SA,1,266,266,266
2018-01-26,18,Zimbabwe-SA,3,223,120.6,251.8
2018-01-26,19,Zimbabwe-SA,4,1812,544.4000000000001,2185.7
2018-01-26,20,Zimbabwe-SA,1,268,268,268
2018-01-26,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-26,23,Zimbabwe-SA,1,383,383,383
2018-01-27,0,Zimbabwe-SA,1,378,378,378
2018-01-27,1,Zimbabwe-SA,2,351,333.4,368.6
2018-01-27,2,Zimbabwe-SA,1,333,333,333
2018-01-27,3,Zimbabwe-SA,1,331,331,331
2018-01-27,4,Zimbabwe-SA,2,1469.5,412.30000000000024,2526.7
2018-01-27,5,Zimbabwe-SA,0,NA,NA,NA
2018-01-27,6,Zimbabwe-SA,3,398,147.6,399.6
2018-01-27,7,Zimbabwe-SA,3,457,330.6,547.4
2018-01-27,8,Zimbabwe-SA,0,NA,NA,NA
2018-01-27,9,Zimbabwe-SA,3,194,168.4,223.6
2018-01-27,10,Zimbabwe-SA,5,272,193.4,325
2018-01-27,11,Zimbabwe-SA,3,236,187.2,272
2018-01-27,12,Zimbabwe-SA,1,117,117,117
2018-01-27,13,Zimbabwe-SA,5,233,102.6,315.8
2018-01-27,14,Zimbabwe-SA,0,NA,NA,NA
2018-01-27,15,Zimbabwe-SA,11,257,175,2145
2018-01-27,16,Zimbabwe-SA,3,1569,402.5999999999999,4517
2018-01-27,17,Zimbabwe-SA,1,227,227,227
2018-01-27,18,Zimbabwe-SA,1,963,963,963
2018-01-27,19,Zimbabwe-SA,3,443,319,658.1999999999999
2018-01-27,20,Zimbabwe-SA,1,639,639,639
2018-01-27,21,Zimbabwe-SA,1,2320,2320,2320
2018-01-27,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-27,23,Zimbabwe-SA,0,NA,NA,NA
2018-01-28,0,Zimbabwe-SA,3,1182,404.4,2306.7999999999997
2018-01-28,1,Zimbabwe-SA,1,205,205,205
2018-01-28,2,Zimbabwe-SA,1,148,148,148
2018-01-28,3,Zimbabwe-SA,0,NA,NA,NA
2018-01-28,4,Zimbabwe-SA,1,132,132,132
2018-01-28,5,Zimbabwe-SA,2,134,121.2,146.8
2018-01-28,6,Zimbabwe-SA,2,416.5,412.9,420.1
2018-01-28,7,Zimbabwe-SA,3,533,439.4,1065
2018-01-28,8,Zimbabwe-SA,8,311.5,177.5,703.6
2018-01-28,9,Zimbabwe-SA,3,202,123.6,206.8
2018-01-28,10,Zimbabwe-SA,1,184,184,184
2018-01-28,11,Zimbabwe-SA,2,1578.5,445.30000000000024,2711.7
2018-01-28,12,Zimbabwe-SA,1,110,110,110
2018-01-28,13,Zimbabwe-SA,11,231,179,356
2018-01-28,14,Zimbabwe-SA,12,303.5,204.1,350.3
2018-01-28,15,Zimbabwe-SA,6,918,171,1202
2018-01-28,16,Zimbabwe-SA,7,1124,776.8,1126
2018-01-28,17,Zimbabwe-SA,19,775,279.4,911.4
2018-01-28,18,Zimbabwe-SA,2,303,263,343
2018-01-28,19,Zimbabwe-SA,2,538,475.6,600.4
2018-01-28,20,Zimbabwe-SA,3,667,655.8,1998.2
2018-01-28,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-28,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-28,23,Zimbabwe-SA,2,390,358,422
2018-01-29,0,Zimbabwe-SA,1,363,363,363
2018-01-29,1,Zimbabwe-SA,0,NA,NA,NA
2018-01-29,2,Zimbabwe-SA,1,306,306,306
2018-01-29,3,Zimbabwe-SA,2,377,277,477
2018-01-29,4,Zimbabwe-SA,0,NA,NA,NA
2018-01-29,5,Zimbabwe-SA,5,394,323.2,448.4
2018-01-29,6,Zimbabwe-SA,4,311.5,242.6,833.3000000000002
2018-01-29,7,Zimbabwe-SA,4,1215,440.50000000000006,1255.2
2018-01-29,8,Zimbabwe-SA,4,797.5,170.60000000000002,1105.9
2018-01-29,9,Zimbabwe-SA,1,153,153,153
2018-01-29,10,Zimbabwe-SA,3,1045,565.8,1045
2018-01-29,11,Zimbabwe-SA,0,NA,NA,NA
2018-01-29,12,Zimbabwe-SA,1,161,161,161
2018-01-29,13,Zimbabwe-SA,3,1030,1013.2,1036.4
2018-01-29,14,Zimbabwe-SA,1,141,141,141
2018-01-29,15,Zimbabwe-SA,7,340,167.6,1304.8000000000009
2018-01-29,16,Zimbabwe-SA,6,535,249,718
2018-01-29,17,Zimbabwe-SA,12,293,280.2,303.7
2018-01-29,18,Zimbabwe-SA,1,235,235,235
2018-01-29,19,Zimbabwe-SA,1,228,228,228
2018-01-29,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-29,21,Zimbabwe-SA,1,123,123,123
2018-01-29,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-29,23,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,0,Zimbabwe-SA,1,184,184,184
2018-01-30,1,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,2,Zimbabwe-SA,2,259,258.2,259.8
2018-01-30,3,Zimbabwe-SA,3,123,79.8,211
2018-01-30,4,Zimbabwe-SA,1,164,164,164
2018-01-30,5,Zimbabwe-SA,3,305,197.8,321
2018-01-30,6,Zimbabwe-SA,4,424.5,266.9,663.3000000000001
2018-01-30,7,Zimbabwe-SA,4,107,93,118.2
2018-01-30,8,Zimbabwe-SA,3,183,143.8,202.2
2018-01-30,9,Zimbabwe-SA,7,1085,713.0000000000001,2097.8
2018-01-30,10,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,11,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,12,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,13,Zimbabwe-SA,8,214,199,649.4999999999998
2018-01-30,14,Zimbabwe-SA,13,305,179.4,781.8000000000002
2018-01-30,15,Zimbabwe-SA,2,1029,814.6,1243.4
2018-01-30,16,Zimbabwe-SA,5,892,162.2,1283.4
2018-01-30,17,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,18,Zimbabwe-SA,4,366,126.8,764.8
2018-01-30,19,Zimbabwe-SA,1,1524,1524,1524
2018-01-30,20,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,21,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,22,Zimbabwe-SA,0,NA,NA,NA
2018-01-30,23,Zimbabwe-SA,1,268,268,268
2018-01-31,0,Zimbabwe-SA,3,527,395.8,545.4
2018-01-31,1,Zimbabwe-SA,0,NA,NA,NA
2018-01-31,2,Zimbabwe-SA,0,NA,NA,NA
2018-01-31,3,Zimbabwe-SA,3,316,275.2,318.4
2018-01-31,4,Zimbabwe-SA,0,NA,NA,NA
2018-01-31,5,Zimbabwe-SA,1,2285,2285,2285
2018-01-31,6,Zimbabwe-SA,4,161,153.3,264.6
2018-01-31,7,Zimbabwe-SA,0,NA,NA,NA
2018-01-31,8,Zimbabwe-SA,2,146,127.6,164.4
2018-01-31,9,Zimbabwe-SA,6,363.5,297.5,370
2018-01-31,10,Zimbabwe-SA,5,469,144,601.1999999999999
2018-01-31,11,Zimbabwe-SA,2,296,198.40000000000003,393.6
2018-01-31,12,Zimbabwe-SA,2,153,128.20000000000002,177.8
2018-01-31,13,Zimbabwe-SA,10,262.5,236.5,598.099999999999
2018-01-31,14,Zimbabwe-SA,0,NA,NA,NA
2018-01-31,15,Zimbabwe-SA,4,487.5,147.3,1758.0000000000002
2018-01-31,16,Zimbabwe-SA,13,256,227.2,282.40000000000003
2018-01-31,17,Zimbabwe-SA,2,108,90.4,125.6
2018-01-31,18,Zimbabwe-SA,4,298.5,246,600.2
2018-01-31,19,Zimbabwe-SA,1,243,243,243
2018-01-31,20,Zimbabwe-SA,2,170.5,168.5,172.5
2018-01-31,21,Zimbabwe-SA,3,143,98.2,580.5999999999999
2018-01-31,22,Zimbabwe-SA,1,133,133,133
2018-01-31,23,Zimbabwe-SA,0,NA,NA,NA
2018-02-01,0,Zimbabwe-SA,6,372,217.5,1877
2018-02-01,1,Zimbabwe-SA,5,1493,1134.4,2990.8
2018-02-01,2,Zimbabwe-SA,2,5574,1234.8000000000009,9913.199999999999
2018-02-01,3,Zimbabwe-SA,5,429,371.4,1895.999999999999
2018-02-01,4,Zimbabwe-SA,1,390,390,390
2018-02-01,5,Zimbabwe-SA,1,128,128,128
2018-02-01,6,Zimbabwe-SA,5,1280,206,1636.4
2018-02-01,7,Zimbabwe-SA,9,241,107,1604.9999999999995
2018-02-01,8,Zimbabwe-SA,2,121.5,68.30000000000001,174.7
2018-02-01,9,Zimbabwe-SA,5,423,311.6,480.6
2018-02-01,10,Zimbabwe-SA,0,NA,NA,NA
2018-02-01,11,Zimbabwe-SA,1,329,329,329
2018-02-01,12,Zimbabwe-SA,0,NA,NA,NA
2018-02-01,13,Zimbabwe-SA,0,NA,NA,NA
2018-02-01,14,Zimbabwe-SA,23,394,301.8,1043.2000000000005
2018-02-01,15,Zimbabwe-SA,11,427,355,709
2018-02-01,16,Zimbabwe-SA,5,268,238.4,2012.7999999999993
2018-02-01,17,Zimbabwe-SA,5,887,520.8,2327
2018-02-01,18,Zimbabwe-SA,2,223.5,149.50000000000003,297.5
2018-02-01,19,Zimbabwe-SA,1,358,358,358
2018-02-01,20,Zimbabwe-SA,0,NA,NA,NA
2018-02-01,21,Zimbabwe-SA,0,NA,NA,NA
2018-02-01,22,Zimbabwe-SA,3,92,84.8,1019.9999999999998
2018-02-01,23,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,0,Zimbabwe-SA,1,453,453,453
2018-02-02,1,Zimbabwe-SA,3,424,416.8,439.2
2018-02-02,2,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,3,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,4,Zimbabwe-SA,7,2842,452.2000000000001,2844.8
2018-02-02,5,Zimbabwe-SA,9,137,115.6,607.9999999999999
2018-02-02,6,Zimbabwe-SA,11,1251,463,1709
2018-02-02,7,Zimbabwe-SA,5,226,205.2,475.39999999999986
2018-02-02,8,Zimbabwe-SA,5,453,130.8,1149
2018-02-02,9,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,10,Zimbabwe-SA,10,319,149.1,989.5
2018-02-02,11,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,12,Zimbabwe-SA,2,1002.5,1002.1,1002.9
2018-02-02,13,Zimbabwe-SA,5,790,229.2,868
2018-02-02,14,Zimbabwe-SA,14,458,390.1,854
2018-02-02,15,Zimbabwe-SA,8,941.5,248,2790.2999999999997
2018-02-02,16,Zimbabwe-SA,6,1659.5,383.5,3687
2018-02-02,17,Zimbabwe-SA,1,708,708,708
2018-02-02,18,Zimbabwe-SA,5,399,372.8,595.8
2018-02-02,19,Zimbabwe-SA,2,521.5,362.7000000000001,680.3
2018-02-02,20,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,21,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,22,Zimbabwe-SA,0,NA,NA,NA
2018-02-02,23,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,0,Zimbabwe-SA,1,328,328,328
2018-02-03,1,Zimbabwe-SA,1,299,299,299
2018-02-03,2,Zimbabwe-SA,2,371,360.6,381.4
2018-02-03,3,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,4,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,5,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,6,Zimbabwe-SA,5,422,121.2,675.3999999999999
2018-02-03,7,Zimbabwe-SA,5,254,137,2055.3999999999987
2018-02-03,8,Zimbabwe-SA,13,1525,260.2,2886.200000000001
2018-02-03,9,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,10,Zimbabwe-SA,3,200,100,827.1999999999998
2018-02-03,11,Zimbabwe-SA,2,303,264.6,341.4
2018-02-03,12,Zimbabwe-SA,3,442,357.2,516.4
2018-02-03,13,Zimbabwe-SA,1,2232,2232,2232
2018-02-03,14,Zimbabwe-SA,7,301,247.4,1114.4000000000003
2018-02-03,15,Zimbabwe-SA,7,289,259.6,915.2000000000002
2018-02-03,16,Zimbabwe-SA,3,1570,518,3221.2
2018-02-03,17,Zimbabwe-SA,8,712.5,244.2,2024.0999999999997
2018-02-03,18,Zimbabwe-SA,4,844.5,389.2000000000001,903.6
2018-02-03,19,Zimbabwe-SA,5,840,394.19999999999993,933
2018-02-03,20,Zimbabwe-SA,1,480,480,480
2018-02-03,21,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,22,Zimbabwe-SA,0,NA,NA,NA
2018-02-03,23,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,0,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,1,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,2,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,3,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,4,Zimbabwe-SA,3,403,261.4,437.4
2018-02-04,5,Zimbabwe-SA,3,185,100.2,2315.3999999999996
2018-02-04,6,Zimbabwe-SA,3,359,179.79999999999998,360.6
2018-02-04,7,Zimbabwe-SA,5,184,117.8,198.2
2018-02-04,8,Zimbabwe-SA,7,222,157.8,796.0000000000005
2018-02-04,9,Zimbabwe-SA,2,249.5,102.70000000000005,396.2999999999999
2018-02-04,10,Zimbabwe-SA,1,147,147,147
2018-02-04,11,Zimbabwe-SA,3,2340,585.5999999999999,2340.8
2018-02-04,12,Zimbabwe-SA,1,361,361,361
2018-02-04,13,Zimbabwe-SA,7,289,213.2,887.2000000000003
2018-02-04,14,Zimbabwe-SA,17,224,165.60000000000002,1067
2018-02-04,15,Zimbabwe-SA,9,274,232.4,883.3999999999996
2018-02-04,16,Zimbabwe-SA,7,1338,349,1341.4
2018-02-04,17,Zimbabwe-SA,1,801,801,801
2018-02-04,18,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,19,Zimbabwe-SA,1,230,230,230
2018-02-04,20,Zimbabwe-SA,2,8824,2472.000000000002,15175.999999999998
2018-02-04,21,Zimbabwe-SA,1,101,101,101
2018-02-04,22,Zimbabwe-SA,0,NA,NA,NA
2018-02-04,23,Zimbabwe-SA,0,NA,NA,NA
2018-02-05,0,Zimbabwe-SA,1,925,925,925
2018-02-05,1,Zimbabwe-SA,1,883,883,883
2018-02-05,2,Zimbabwe-SA,2,846,834.8,857.2
2018-02-05,3,Zimbabwe-SA,1,468,468,468
2018-02-05,4,Zimbabwe-SA,0,NA,NA,NA
2018-02-05,5,Zimbabwe-SA,2,138,133.2,142.8
2018-02-05,6,Zimbabwe-SA,3,542,504.4,564.4
2018-02-05,7,Zimbabwe-SA,2,207,159.8,254.2
2018-02-05,8,Zimbabwe-SA,3,486,474,486
2018-02-05,9,Zimbabwe-SA,3,233,199.4,305.79999999999995
2018-02-05,10,Zimbabwe-SA,3,1034,345.19999999999993,1037.2
2018-02-05,11,Zimbabwe-SA,2,512.5,172.10000000000008,852.9
2018-02-05,12,Zimbabwe-SA,2,3772.5,2600.9,4944.1
2018-02-05,13,Zimbabwe-SA,0,NA,NA,NA
2018-02-05,14,Zimbabwe-SA,5,388,198,1300.1999999999998
2018-02-05,15,Zimbabwe-SA,11,368,245,1097
2018-02-05,16,Zimbabwe-SA,8,733.5,232.7,1335.7
2018-02-05,17,Zimbabwe-SA,6,602,255.5,1780
2018-02-05,18,Zimbabwe-SA,1,202,202,202
2018-02-05,19,Zimbabwe-SA,4,673,392.3,1643.2000000000005
2018-02-05,20,Zimbabwe-SA,2,634,342.00000000000006,925.9999999999999
2018-02-05,21,Zimbabwe-SA,1,129,129,129
2018-02-05,22,Zimbabwe-SA,0,NA,NA,NA
2018-02-05,23,Zimbabwe-SA,1,221,221,221
2018-02-06,0,Zimbabwe-SA,0,NA,NA,NA
2018-02-06,1,Zimbabwe-SA,1,160,160,160
2018-02-06,2,Zimbabwe-SA,2,220,197.6,242.4
2018-02-06,3,Zimbabwe-SA,0,NA,NA,NA
2018-02-06,4,Zimbabwe-SA,3,151,143.8,199
